date,position_count,unknown_position_count,gross_weight,unknown_weight,unknown_position_ratio,unknown_weight_ratio,path
2025-12-05,50,0,0.9895618042572359,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-08,50,0,0.9895692609758698,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-09,50,0,0.9894046568008344,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-10,50,0,0.9890395961088887,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-11,50,0,0.989409417568652,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-12,50,0,0.9895016869551443,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-15,50,0,0.9896135690980192,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-16,50,0,0.9893898287485406,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-17,50,0,0.9893363835234409,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-18,50,0,0.9894921439805903,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-19,50,0,0.9896224101299244,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-22,50,0,0.9894470809406345,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-23,50,0,0.9895718985128003,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-24,50,0,0.989260179364733,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-25,50,0,0.9891201526857363,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-26,50,0,0.9896442704807563,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-29,50,0,0.9893326518076289,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-30,50,0,0.9894885580163753,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2025-12-31,50,0,0.9891467060127487,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-05,50,0,0.9889313943381987,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-06,50,0,0.9895888450695827,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-07,50,0,0.9894035710805692,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-08,50,0,0.9895859883913695,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-09,50,0,0.9893091384214716,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-12,50,0,0.9893403914157741,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-13,50,0,0.9893639690051511,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-14,50,0,0.9885937072531521,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-15,50,0,0.9890093868191251,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-16,51,1,0.990072099642342,0.0255195723189592,0.0196078431372549,0.02577546860292094,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-19,51,1,0.989997970165384,0.0251520389454538,0.0196078431372549,0.02540615203610168,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-20,51,1,0.9909388610763414,0.0254629599102321,0.0196078431372549,0.02569579306091059,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-21,50,0,0.9890798539446319,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-22,50,0,0.9894894867202835,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-23,50,0,0.9891428656378838,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-26,50,0,0.9894894400818007,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-27,50,0,0.9893650774968908,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-28,50,0,0.9895055874987955,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-29,50,0,0.9894323503046557,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-01-30,50,0,0.9896168344796402,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-02,50,0,0.9893536996304511,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-03,50,0,0.9893537034045337,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-04,50,0,0.9893280450404328,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-05,50,0,0.9892473297877175,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-06,50,0,0.9890999524645726,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-09,50,0,0.9891414289630795,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-10,50,0,0.9893279899666523,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-11,50,0,0.9891842583194056,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-12,50,0,0.9898481661418499,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-13,50,0,0.9892692844954915,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-24,50,0,0.9892633536542587,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-25,50,0,0.9890010110871598,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-26,50,0,0.9893708054812599,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-02-27,50,0,0.9894742910535479,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-02,50,0,0.9891879254700426,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-03,50,0,0.9890670551164623,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-04,50,0,0.9894003458290602,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-05,50,0,0.9893193741267803,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-06,50,0,0.9895833178735931,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-09,50,0,0.9894573269295797,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-10,50,0,0.9893999990963481,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-11,50,0,0.9892095983148066,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-12,50,0,0.9892600736438355,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-13,50,0,0.9888239686141318,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-16,50,0,0.9892456154671521,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-17,50,0,0.989456360984839,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-18,50,0,0.988937910018284,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-19,50,0,0.9892922201804306,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-20,50,0,0.9891492450847531,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-23,50,0,0.9890368192151219,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-24,50,0,0.9891209504921791,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-25,50,0,0.989264094298085,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-26,50,0,0.9893563308178103,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-27,50,0,0.9893351490068443,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-30,50,0,0.989635497895378,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-03-31,50,0,0.9894562767437447,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-01,50,0,0.9895085198080035,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-02,50,0,0.9893209505588013,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-03,50,0,0.9892532649485604,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-07,50,0,0.9890715958451494,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-08,50,0,0.989342659237037,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-09,50,0,0.9898452192588401,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-10,50,0,0.9894146847330993,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-13,50,0,0.9889424634334683,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-14,50,0,0.989141525586956,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-15,50,0,0.9892840935914244,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-16,50,0,0.989262483359903,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-17,50,0,0.9891481201339674,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-20,50,0,0.9893876726999422,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-21,50,0,0.9893538960670526,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-22,50,0,0.9891286627681218,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-23,50,0,0.989368048657159,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-24,50,0,0.9893070724053838,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-27,50,0,0.9895997241965121,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-28,50,0,0.98910634678721,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-29,50,0,0.9896390905694027,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-04-30,50,0,0.9893592879010108,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-06,50,0,0.9897868198157291,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-07,50,0,0.9896508367329053,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-08,50,0,0.9889367334391495,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-11,50,0,0.9893484086135967,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-12,50,0,0.989650588754635,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-13,50,0,0.989442853230722,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-14,50,0,0.9891703613647955,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-15,50,0,0.9891225397518038,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-18,50,0,0.9889271725394275,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-19,50,0,0.9893396299224304,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-20,50,0,0.9894336675968822,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-21,50,0,0.9896895100725248,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-22,50,0,0.9885756475643671,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-25,50,0,0.9896510842819971,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-26,50,0,0.9892663143645096,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-27,50,0,0.9887224988296753,0.0,0.0,0.0,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-28,50,1,0.9890405341833955,0.0203628951790122,0.02,0.020588534519290342,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-05-29,51,1,0.9904121420813883,0.021218759590147,0.0196078431372549,0.0214241715025373,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-01,51,1,0.9907698916541376,0.0214518794029667,0.0196078431372549,0.021651727190812955,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-02,51,1,0.9902483222591548,0.0213260687784632,0.0196078431372549,0.021536081707071067,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-03,51,1,0.9907543245242566,0.021073961736539,0.0196078431372549,0.021270623014094193,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-04,51,1,0.990433153068803,0.0208912412646994,0.0196078431372549,0.02109303510284266,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-05,51,1,0.9902028142780115,0.0210721931806082,0.0196078431372549,0.02128068399398825,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-08,51,1,0.9904000231644664,0.0220354950460642,0.0196078431372549,0.022249085753913572,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-09,51,1,0.9903070706925382,0.0213152962653681,0.0196078431372549,0.021523926160056557,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-10,51,1,0.9908223132580365,0.0216760494706933,0.0196078431372549,0.02187682814632807,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-11,51,1,0.9901763617426915,0.0217239599097188,0.0196078431372549,0.02193948547861216,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-12,51,1,0.9904777526831617,0.0216347803405668,0.0196078431372549,0.021842772623573935,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-15,51,1,0.9900834299459372,0.0207271484245204,0.0196078431372549,0.020934749332843786,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-16,51,1,0.9907138375123297,0.0203680209106842,0.0196078431372549,0.020558934517184144,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-17,51,1,0.9906575412813815,0.0202717925554501,0.0196078431372549,0.020462966979718573,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-18,51,1,0.9908493077072485,0.0200415040627294,0.0196078431372549,0.020226591376547406,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-22,51,1,0.9904580352656769,0.0196999430298257,0.0196078431372549,0.01988973013333317,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-23,51,1,0.9898210919589032,0.0200022141815236,0.0196078431372549,0.020207908625121597,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
2026-06-24,51,1,0.9903662293360505,0.0199599518467905,0.0196078431372549,0.020154111939147817,data\dynamic_candidate1000_top300_2018_2026_bars.parquet
