date,symbol,shares,close,market_value,weight,industry,market_cap
2025-07-02,000778.SZ,5400,3.71,20034.0,0.019863468321401127,,0.0
2025-07-02,000786.SZ,800,25.53,20424.0,0.02025014859719959,,0.0
2025-07-02,000791.SZ,2600,6.22,16172.0,0.016034342103109663,,0.0
2025-07-02,000792.SZ,1200,17.34,20808.0,0.02063087994567808,,0.0
2025-07-02,000825.SZ,5500,3.84,21120.0,0.02094022416631685,,0.0
2025-07-02,000830.SZ,1900,10.41,19779.0,0.019610638910302132,,0.0
2025-07-02,000831.SZ,400,35.51,14204.0,0.014083093942157413,,0.0
2025-07-02,000848.SZ,1600,8.8,14080.000000000002,0.013960149444211235,,0.0
2025-07-02,000858.SZ,200,113.54,22708.0,0.022514706930337264,,0.0
2025-07-03,000001.SZ,2600,11.71,30446.000000000004,0.030126890210792887,,0.0
2025-07-03,000027.SZ,3800,6.29,23902.0,0.023651479006055687,,0.0
2025-07-03,000039.SZ,2300,7.94,18262.0,0.018070592821043802,,0.0
2025-07-03,000060.SZ,4200,4.71,19782.0,0.019574661438281047,,0.0
2025-07-03,000063.SZ,500,32.7,16350.000000000002,0.01617863282357169,,0.0
2025-07-03,000070.SZ,2200,7.95,17490.0,0.017306684286499622,,0.0
2025-07-03,000155.SZ,2000,9.75,19500.0,0.019295617129030454,,0.0
2025-07-03,000156.SZ,2200,7.74,17028.0,0.01684952658836567,,0.0
2025-07-03,000157.SZ,2800,6.85,19180.0,0.01897897110434893,,0.0
2025-07-03,000166.SZ,4100,4.94,20254.0,0.020041714324686297,,0.0
2025-07-03,000301.SZ,2300,8.52,19596.0,0.01939061093643491,,0.0
2025-07-03,000333.SZ,200,72.43,14486.000000000002,0.014334169729801805,,0.0
2025-07-03,000338.SZ,1400,14.66,20524.0,0.020308884408011336,,0.0
2025-07-03,000408.SZ,400,41.9,16760.0,0.01658433554269489,,0.0
2025-07-03,000423.SZ,300,48.4,14520.0,0.014367813369924215,,0.0
2025-07-03,000429.SZ,2000,12.71,25420.0,0.025153568585638674,,0.0
2025-07-03,000506.SZ,900,9.56,8604.0,0.008513819988624514,,0.0
2025-07-03,000513.SZ,500,34.62,17310.0,0.017128570897616265,,0.0
2025-07-03,000534.SZ,900,15.26,13734.0,0.013590051571800219,,0.0
2025-07-03,000538.SZ,600,53.25,31950.0,0.03161512652679605,,0.0
2025-07-03,000543.SZ,2900,7.07,20503.0,0.02028810451264161,,0.0
2025-07-03,000568.SZ,200,107.67,21534.0,0.0213082984234124,,0.0
2025-07-03,000581.SZ,800,18.99,15191.999999999998,0.015032770021755416,,0.0
2025-07-03,000591.SZ,5700,4.31,24566.999999999996,0.02430950902609698,,0.0
2025-07-03,000598.SZ,3500,7.24,25340.0,0.025074407079468293,,0.0
2025-07-03,000600.SZ,1700,6.95,11815.0,0.011691164942538195,,0.0
2025-07-03,000623.SZ,1200,16.6,19920.0,0.019711215036424957,,0.0
2025-07-03,000630.SZ,5700,3.38,19266.0,0.01906406972348209,,0.0
2025-07-03,000650.SZ,4700,5.51,25897.0,0.025625569066179573,,0.0
2025-07-03,000651.SZ,600,43.48,26087.999999999996,0.025814567162161354,,0.0
2025-07-03,000678.SZ,400,15.17,6068.0,0.006004400243023425,,0.0
2025-07-03,000683.SZ,4500,4.83,21735.0,0.021507191707665484,,0.0
2025-07-03,000690.SZ,4100,4.42,18122.0,0.017932060185245634,,0.0
2025-07-03,000708.SZ,1800,11.63,20934.0,0.02071458712713454,,0.0
2025-07-03,000709.SZ,9000,2.26,20339.999999999996,0.020126812943819454,,0.0
2025-07-03,000719.SZ,1800,12.72,22896.0,0.022656023065963142,,0.0
2025-07-03,000725.SZ,5400,3.99,21546.0,0.021320172649337957,,0.0
2025-07-03,000728.SZ,2500,7.8,19500.0,0.019295617129030454,,0.0
2025-07-03,000729.SZ,1500,12.53,18795.0,0.01859800635590397,,0.0
2025-07-03,000758.SZ,3900,5.11,19929.0,0.019720120705869124,,0.0
2025-07-03,000759.SZ,1100,7.65,8415.0,0.008326800930296988,,0.0
2025-07-03,000778.SZ,5400,3.69,19926.0,0.019717152149387733,,0.0
2025-07-03,000786.SZ,800,25.85,20680.0,0.02046324934504358,,0.0
2025-07-03,000791.SZ,2600,6.28,16328.0,0.016156863409374833,,0.0
2025-07-03,000792.SZ,1200,17.69,21228.0,0.02100550566231069,,0.0
2025-07-03,000825.SZ,5500,3.83,21065.0,0.02084421409348854,,0.0
2025-07-03,000830.SZ,1900,10.39,19741.0,0.019534091166368728,,0.0
2025-07-03,000831.SZ,400,35.63,14252.000000000002,0.014102622324253439,,0.0
2025-07-03,000848.SZ,1600,8.69,13904.0,0.013758269772412278,,0.0
2025-07-03,000858.SZ,200,113.96,22792.0,0.022553113107941645,,0.0
2025-07-04,000001.SZ,2600,11.95,31069.999999999996,0.030728113130109855,,0.0
2025-07-04,000027.SZ,3800,6.32,24016.0,0.023751733663750187,,0.0
2025-07-04,000039.SZ,2300,7.85,18055.0,0.017856327086068022,,0.0
2025-07-04,000060.SZ,4200,4.65,19530.0,0.019315096537851482,,0.0
2025-07-04,000063.SZ,500,32.32,16160.0,0.015982179214115717,,0.0
2025-07-04,000070.SZ,2200,8.04,17687.999999999996,0.017493365466539526,,0.0
2025-07-04,000155.SZ,2000,9.7,19400.0,0.01918652702684684,,0.0
2025-07-04,000156.SZ,2200,7.7,16940.0,0.016753596280143578,,0.0
2025-07-04,000157.SZ,2800,6.8,19040.0,0.018830488380987824,,0.0
2025-07-04,000166.SZ,4100,4.95,20295.0,0.020071678660301885,,0.0
2025-07-04,000301.SZ,2300,8.39,19297.0,0.01908466041428162,,0.0
2025-07-04,000333.SZ,200,73.02,14604.0,0.01444330106701398,,0.0
2025-07-04,000338.SZ,1400,14.59,20426.0,0.020201237167545027,,0.0
2025-07-04,000408.SZ,400,41.37,16548.0,0.016365909754652654,,0.0
2025-07-04,000423.SZ,300,48.46,14538.0,0.014378027315273162,,0.0
2025-07-04,000429.SZ,2000,12.87,25740.0,0.025456763178919463,,0.0
2025-07-04,000506.SZ,900,9.52,8568.0,0.00847371977144452,,0.0
2025-07-04,000513.SZ,500,34.71,17355.0,0.01716402971911994,,0.0
2025-07-04,000534.SZ,900,14.85,13365.0,0.013217934727515875,,0.0
2025-07-04,000538.SZ,600,53.22,31932.0,0.031580627887694494,,0.0
2025-07-04,000543.SZ,2900,7.19,20851.0,0.02062156056890636,,0.0
2025-07-04,000568.SZ,200,108.65,21730.0,0.021490888262545454,,0.0
2025-07-04,000581.SZ,800,18.89,15112.0,0.014945711156170587,,0.0
2025-07-04,000591.SZ,5700,4.35,24794.999999999996,0.02452216173353955,,0.0
2025-07-04,000598.SZ,3500,7.36,25760.0,0.02547654310368941,,0.0
2025-07-04,000600.SZ,1700,7.06,12002.0,0.01186993285444411,,0.0
2025-07-04,000623.SZ,1200,16.68,20016.0,0.01979574870976115,,0.0
2025-07-04,000630.SZ,5700,3.33,18981.0,0.018772137602916485,,0.0
2025-07-04,000650.SZ,4700,5.5,25850.0,0.025565552765154164,,0.0
2025-07-04,000651.SZ,600,43.67,26202.0,0.025913679441105196,,0.0
2025-07-04,000678.SZ,400,14.91,5964.0,0.005898373566397656,,0.0
2025-07-04,000683.SZ,4500,4.81,21645.0,0.021406823582273186,,0.0
2025-07-04,000690.SZ,4100,4.44,18204.0,0.018003687525604117,,0.0
2025-07-04,000708.SZ,1800,11.82,21276.0,0.021041883970267697,,0.0
2025-07-04,000709.SZ,9000,2.28,20520.0,0.02029420281396377,,0.0
2025-07-04,000719.SZ,1800,12.93,23274.0,0.023017898454785222,,0.0
2025-07-04,000725.SZ,5400,3.97,21438.0,0.021202101360904252,,0.0
2025-07-04,000728.SZ,2500,7.8,19500.0,0.019285426650696564,,0.0
2025-07-04,000729.SZ,1500,12.45,18675.0,0.018469504753936324,,0.0
2025-07-04,000758.SZ,3900,5.07,19773.0,0.019555422623806315,,0.0
2025-07-04,000759.SZ,1100,7.59,8349.0,0.008257129595213622,,0.0
2025-07-04,000778.SZ,5400,3.69,19926.0,0.019706739048296396,,0.0
2025-07-04,000786.SZ,800,26.0,20800.0,0.020571121760743,,0.0
2025-07-04,000791.SZ,2600,6.36,16536.0,0.016354041799790685,,0.0
2025-07-04,000792.SZ,1200,17.26,20712.000000000004,0.020484090091755246,,0.0
2025-07-04,000825.SZ,5500,3.84,21120.0,0.020887600557062125,,0.0
2025-07-04,000830.SZ,1900,10.3,19570.0,0.01935465638739137,,0.0
2025-07-04,000831.SZ,400,35.02,14008.000000000002,0.013853859308869615,,0.0
2025-07-04,000848.SZ,1600,8.66,13856.0,0.01370353188061803,,0.0
2025-07-04,000858.SZ,200,114.69,22938.0,0.022685595718650142,,0.0
2025-07-07,000001.SZ,2600,12.12,31511.999999999996,0.03100979050562688,,0.0
2025-07-07,000027.SZ,3800,6.44,24472.0,0.024081987600079367,,0.0
2025-07-07,000039.SZ,2300,7.86,18078.0,0.01778988933614886,,0.0
2025-07-07,000060.SZ,4200,4.65,19530.0,0.019218748685418032,,0.0
2025-07-07,000063.SZ,500,31.89,15945.0,0.015690883143317486,,0.0
2025-07-07,000070.SZ,2200,8.03,17666.0,0.017384455416108294,,0.0
2025-07-07,000155.SZ,2000,9.94,19880.0,0.01956317070486997,,0.0
2025-07-07,000156.SZ,2200,7.79,17138.0,0.016864870198192227,,0.0
2025-07-07,000157.SZ,2800,6.81,19068.0,0.018764111619741477,,0.0
2025-07-07,000166.SZ,4100,4.94,20254.0,0.01993121023422718,,0.0
2025-07-07,000301.SZ,2300,8.35,19205.0,0.018898928238784092,,0.0
2025-07-07,000333.SZ,200,72.1,14419.999999999998,0.014190187201419763,,0.0
2025-07-07,000338.SZ,1400,14.39,20146.0,0.01982493143965344,,0.0
2025-07-07,000408.SZ,400,40.82,16328.0,0.016067779238889177,,0.0
2025-07-07,000423.SZ,300,48.57,14571.0,0.014338780701240457,,0.0
2025-07-07,000429.SZ,2000,13.08,26160.0,0.02574308579675042,,0.0
2025-07-07,000506.SZ,900,9.84,8856.0,0.008714861155046702,,0.0
2025-07-07,000513.SZ,500,34.81,17405.0,0.01712761499588842,,0.0
2025-07-07,000534.SZ,900,14.57,13113.0,0.012904016974494965,,0.0
2025-07-07,000538.SZ,600,53.06,31836.0,0.0313286268893481,,0.0
2025-07-07,000543.SZ,2900,7.41,21489.0,0.021146527931436152,,0.0
2025-07-07,000568.SZ,200,107.99,21598.0,0.021253790788922613,,0.0
2025-07-07,000581.SZ,800,18.78,15024.0,0.014784561200702534,,0.0
2025-07-07,000591.SZ,5700,4.41,25137.0,0.024736389437038046,,0.0
2025-07-07,000598.SZ,3500,7.47,26145.0,0.025728324853059623,,0.0
2025-07-07,000600.SZ,1700,7.53,12801.0,0.012596989345726381,,0.0
2025-07-07,000623.SZ,1200,16.68,20016.0,0.01969700326099986,,0.0
2025-07-07,000630.SZ,5700,3.34,19038.0,0.01873458973235988,,0.0
2025-07-07,000650.SZ,4700,5.5,25850.0,0.025438026293807276,,0.0
2025-07-07,000651.SZ,600,43.44,26064.0,0.025648615757129317,,0.0
2025-07-07,000678.SZ,400,15.05,6020.0,0.0059240587345733,,0.0
2025-07-07,000683.SZ,4500,4.83,21735.0,0.021388607407965228,,0.0
2025-07-07,000690.SZ,4100,4.56,18696.0,0.018398040216209704,,0.0
2025-07-07,000708.SZ,1800,11.92,21456.0,0.021114053855316398,,0.0
2025-07-07,000709.SZ,9000,2.29,20610.0,0.020281536631155433,,0.0
2025-07-07,000719.SZ,1800,13.26,23868.0,0.023487613600796597,,0.0
2025-07-07,000725.SZ,5400,3.93,21222.0,0.020883783133739963,,0.0
2025-07-07,000728.SZ,2500,7.84,19600.0,0.01928763308930842,,0.0
2025-07-07,000729.SZ,1500,12.48,18720.0,0.018421657726114978,,0.0
2025-07-07,000758.SZ,3900,5.08,19812.0,0.01949625442680502,,0.0
2025-07-07,000759.SZ,1100,7.57,8327.0,0.008194291874217918,,0.0
2025-07-07,000778.SZ,5400,3.7,19980.0,0.01966157699614195,,0.0
2025-07-07,000786.SZ,800,25.96,20768.0,0.020437018571365165,,0.0
2025-07-07,000791.SZ,2600,6.66,17316.0,0.017040033396656357,,0.0
2025-07-07,000792.SZ,1200,17.12,20544.0,0.020216588478915925,,0.0
2025-07-07,000825.SZ,5500,3.87,21285.0,0.02094577909724131,,0.0
2025-07-07,000830.SZ,1900,10.31,19589.0,0.019276808397268502,,0.0
2025-07-07,000831.SZ,400,35.06,14024.0,0.013800498287982717,,0.0
2025-07-07,000848.SZ,1600,8.66,13856.0,0.013635175718645788,,0.0
2025-07-07,000858.SZ,200,114.23,22846.0,0.022481901303996944,,0.0
2025-07-08,000001.SZ,2600,12.04,31303.999999999996,0.031120260026518447,,0.0
2025-07-08,000027.SZ,3800,6.51,24738.0,0.024592799403782693,,0.0
2025-07-08,000039.SZ,2300,7.89,18147.0,0.01804048551946174,,0.0
2025-07-08,000060.SZ,4200,4.7,19740.0,0.0196241353476704,,0.0
2025-07-08,000063.SZ,500,32.72,16360.0,0.016263974381351964,,0.0
2025-07-08,000155.SZ,2000,9.94,19880.0,0.019763313612547496,,0.0
2025-07-08,000156.SZ,2200,7.89,17358.0,0.01725611658383297,,0.0
2025-07-08,000157.SZ,2800,6.92,19376.0,0.019262271858989953,,0.0
2025-07-08,000166.SZ,4100,4.98,20418.0,0.020298155801860902,,0.0
2025-07-08,000301.SZ,2300,8.52,19596.0,0.019480980560939675,,0.0
2025-07-08,000333.SZ,200,71.77,14354.0,0.014269748671755872,,0.0
2025-07-08,000338.SZ,1400,14.61,20454.0,0.020333944498543585,,0.0
2025-07-08,000408.SZ,400,40.77,16308.000000000002,0.01621227959725476,,0.0
2025-07-08,000423.SZ,300,48.67,14601.0,0.014515298896217605,,0.0
2025-07-08,000429.SZ,2000,13.01,26020.0,0.02586727465787152,,0.0
2025-07-08,000506.SZ,900,10.44,9396.0,0.009340849834179892,,0.0
2025-07-08,000513.SZ,500,34.76,17380.0,0.017277987454027942,,0.0
2025-07-08,000534.SZ,900,14.52,13068.0,0.012991296895813414,,0.0
2025-07-08,000538.SZ,600,53.38,32028.0,0.03184001048202571,,0.0
2025-07-08,000543.SZ,2900,7.35,21315.0,0.02118989082753772,,0.0
2025-07-08,000568.SZ,200,108.72,21744.0,0.021616372796339677,,0.0
2025-07-08,000581.SZ,800,18.87,15096.0,0.015007393475604477,,0.0
2025-07-08,000591.SZ,5700,4.49,25593.0,0.025442780949996382,,0.0
2025-07-08,000598.SZ,3500,7.44,26040.0,0.025887157267139676,,0.0
2025-07-08,000600.SZ,1700,7.4,12580.0,0.012506161229670397,,0.0
2025-07-08,000623.SZ,1200,16.74,20087.999999999996,0.019970092748936318,,0.0
2025-07-08,000630.SZ,5700,3.35,19095.0,0.018982921198772356,,0.0
2025-07-08,000650.SZ,4700,5.51,25897.0,0.02574499661087236,,0.0
2025-07-08,000651.SZ,600,43.54,26124.0,0.025970664226065934,,0.0
2025-07-08,000678.SZ,400,15.4,6160.0,0.006123843654592182,,0.0
2025-07-08,000683.SZ,4500,4.9,22050.0,0.02192057671814247,,0.0
2025-07-08,000690.SZ,4100,4.68,19188.0,0.019075375331869284,,0.0
2025-07-08,000708.SZ,1800,11.97,21546.0,0.021419534964584926,,0.0
2025-07-08,000709.SZ,9000,2.32,20880.0,0.02075744407595532,,0.0
2025-07-08,000719.SZ,1800,13.07,23526.0,0.023387913282132414,,0.0
2025-07-08,000725.SZ,5400,3.97,21438.0,0.02131216887453688,,0.0
2025-07-08,000728.SZ,2500,7.91,19775.0,0.019658929913889674,,0.0
2025-07-08,000729.SZ,1500,12.76,19140.0,0.019027657069625708,,0.0
2025-07-08,000758.SZ,3900,5.13,20007.0,0.019889568181400287,,0.0
2025-07-08,000759.SZ,1100,7.6,8360.0,0.00831093067408939,,0.0
2025-07-08,000778.SZ,5400,3.72,20088.0,0.01997009274893632,,0.0
2025-07-08,000786.SZ,800,26.01,20808.0,0.020685866682589954,,0.0
2025-07-08,000791.SZ,2600,6.66,17316.0,0.01721436310436984,,0.0
2025-07-08,000792.SZ,1200,17.56,21072.0,0.02094831712492962,,0.0
2025-07-08,000825.SZ,5500,4.07,22385.0,0.022253610423384088,,0.0
2025-07-08,000830.SZ,1900,10.37,19703.0,0.01958735252052431,,0.0
2025-07-08,000831.SZ,400,35.64,14256.0,0.014172323886341907,,0.0
2025-07-08,000848.SZ,1600,8.7,13919.999999999998,0.013838296050636877,,0.0
2025-07-08,000858.SZ,200,115.06,23012.0,0.022876930223940793,,0.0
2025-07-09,000001.SZ,2600,12.18,31668.0,0.031005013852570533,,0.0
2025-07-09,000027.SZ,3800,6.53,24814.0,0.024294505928308865,,0.0
2025-07-09,000039.SZ,2300,7.87,18101.0,0.017722046095281645,,0.0
2025-07-09,000060.SZ,4200,4.64,19488.0,0.019080008524658788,,0.0
2025-07-09,000063.SZ,500,32.86,16430.0,0.01608602935448193,,0.0
2025-07-09,000070.SZ,2200,7.67,16874.0,0.01652073398219891,,0.0
2025-07-09,000155.SZ,2000,9.9,19800.0,0.01938547664143288,,0.0
2025-07-09,000156.SZ,2200,7.91,17402.0,0.017037680025970454,,0.0
2025-07-09,000157.SZ,2800,6.87,19236.0,0.018833284276495096,,0.0
2025-07-09,000166.SZ,4100,4.98,20418.0,0.01999053848812003,,0.0
2025-07-09,000301.SZ,2300,8.48,19504.0,0.01909567355628823,,0.0
2025-07-09,000333.SZ,200,71.35,14269.999999999998,0.013971250084507435,,0.0
2025-07-09,000338.SZ,1400,14.47,20258.0,0.019833888171825624,,0.0
2025-07-09,000408.SZ,400,40.09,16036.000000000002,0.015700277950606956,,0.0
2025-07-09,000423.SZ,300,48.31,14493.0,0.014189581462842766,,0.0
2025-07-09,000429.SZ,2000,13.33,26660.0,0.02610185895255559,,0.0
2025-07-09,000506.SZ,900,10.4,9360.0,0.009164043503222818,,0.0
2025-07-09,000513.SZ,500,34.91,17455.0,0.01708957044324298,,0.0
2025-07-09,000534.SZ,900,14.24,12816.0,0.01254769033518201,,0.0
2025-07-09,000538.SZ,600,53.46,32076.0,0.03140447215912127,,0.0
2025-07-09,000543.SZ,2900,7.39,21431.0,0.020982330803158995,,0.0
2025-07-09,000568.SZ,200,109.06,21812.0,0.021355354368835053,,0.0
2025-07-09,000581.SZ,800,18.87,15096.0,0.014779957342377314,,0.0
2025-07-09,000591.SZ,5700,4.46,25422.0,0.024889777130227615,,0.0
2025-07-09,000598.SZ,3500,7.5,26250.0,0.02570044251705117,,0.0
2025-07-09,000600.SZ,1700,7.35,12495.0,0.012233410638116357,,0.0
2025-07-09,000623.SZ,1200,16.89,20268.0,0.019843678816594025,,0.0
2025-07-09,000630.SZ,5700,3.27,18639.0,0.018248782783821593,,0.0
2025-07-09,000650.SZ,4700,5.5,25850.0,0.02530881672631515,,0.0
2025-07-09,000651.SZ,600,43.17,25902.0,0.025359728079110834,,0.0
2025-07-09,000678.SZ,400,15.37,6148.0,0.006019288403612594,,0.0
2025-07-09,000683.SZ,4500,4.9,22050.0,0.021588371714322985,,0.0
2025-07-09,000690.SZ,4100,4.69,19229.0,0.01882643082515722,,0.0
2025-07-09,000708.SZ,1800,11.87,21366.0,0.020918691612164392,,0.0
2025-07-09,000709.SZ,9000,2.29,20610.0,0.020178518867673318,,0.0
2025-07-09,000719.SZ,1800,13.37,24066.0,0.023562165699632515,,0.0
2025-07-09,000725.SZ,5400,3.95,21330.0,0.02088344529099815,,0.0
2025-07-09,000728.SZ,2500,7.88,19700.0,0.01928757019374888,,0.0
2025-07-09,000729.SZ,1500,13.04,19560.0,0.019150501166991272,,0.0
2025-07-09,000758.SZ,3900,5.06,19734.0,0.01932085838596144,,0.0
2025-07-09,000759.SZ,1100,7.68,8448.0,0.008271136700344697,,0.0
2025-07-09,000778.SZ,5400,3.71,20034.0,0.019614577729013455,,0.0
2025-07-09,000786.SZ,800,25.93,20744.0,0.020309713507569885,,0.0
2025-07-09,000791.SZ,2600,6.67,17342.0,0.016978936157360052,,0.0
2025-07-09,000792.SZ,1200,17.43,20916.0,0.020478112597586372,,0.0
2025-07-09,000825.SZ,5500,4.0,22000.0,0.02153941849048098,,0.0
2025-07-09,000830.SZ,1900,10.34,19646.0,0.019234700711999515,,0.0
2025-07-09,000831.SZ,400,34.96,13984.0,0.013691237644131184,,0.0
2025-07-09,000848.SZ,1600,8.63,13808.000000000002,0.013518922296207337,,0.0
2025-07-09,000858.SZ,200,115.84,23168.0,0.022682965799430153,,0.0
2025-07-10,000001.SZ,2600,12.5,32500.0,0.031551768655688955,,0.0
2025-07-10,000027.SZ,3800,6.53,24814.0,0.02409001807453125,,0.0
2025-07-10,000039.SZ,2300,7.92,18216.0,0.017684523625600922,,0.0
2025-07-10,000060.SZ,4200,4.71,19782.0,0.01920483346297966,,0.0
2025-07-10,000063.SZ,500,33.12,16560.0,0.0160768396596372,,0.0
2025-07-10,000070.SZ,2200,7.74,17028.0,0.016531185128279124,,0.0
2025-07-10,000155.SZ,2000,9.91,19820.0,0.01924172476171554,,0.0
2025-07-10,000156.SZ,2200,7.97,17534.0,0.017022421895656926,,0.0
2025-07-10,000157.SZ,2800,6.91,19348.0,0.018783495998469842,,0.0
2025-07-10,000166.SZ,4100,5.04,20664.0,0.02006109992311251,,0.0
2025-07-10,000301.SZ,2300,8.63,19849.0,0.019269878647592924,,0.0
2025-07-10,000333.SZ,200,71.23,14246.0,0.013830353731352149,,0.0
2025-07-10,000338.SZ,1400,14.5,20300.0,0.01970772011416879,,0.0
2025-07-10,000408.SZ,400,39.96,15984.0,0.015517645236693299,,0.0
2025-07-10,000423.SZ,300,47.6,14280.0,0.013863361735484254,,0.0
2025-07-10,000429.SZ,2000,13.44,26880.0,0.026095739737382124,,0.0
2025-07-10,000506.SZ,900,10.81,9729.0,0.009445143300036856,,0.0
2025-07-10,000513.SZ,500,35.66,17830.0,0.01730978569633643,,0.0
2025-07-10,000534.SZ,900,14.13,12717.0,0.01234596436905835,,0.0
2025-07-10,000538.SZ,600,53.42,32052.0,0.03111683966006592,,0.0
2025-07-10,000543.SZ,2900,7.38,21402.0,0.020777567777509384,,0.0
2025-07-10,000568.SZ,200,111.26,22252.0,0.02160276788081202,,0.0
2025-07-10,000581.SZ,800,19.12,15296.0,0.014849718564843638,,0.0
2025-07-10,000591.SZ,5700,4.51,25707.0,0.02495696359482449,,0.0
2025-07-10,000598.SZ,3500,7.53,26355.0,0.02558605732063638,,0.0
2025-07-10,000600.SZ,1700,7.36,12512.0,0.012146945520614775,,0.0
2025-07-10,000623.SZ,1200,17.31,20772.0,0.02016594887741449,,0.0
2025-07-10,000630.SZ,5700,3.32,18924.0,0.01837186677046947,,0.0
2025-07-10,000650.SZ,4700,5.55,26085.0,0.025323934934881425,,0.0
2025-07-10,000651.SZ,600,43.3,25980.0,0.025221998451532276,,0.0
2025-07-10,000678.SZ,400,15.18,6072.0,0.0058948412085336405,,0.0
2025-07-10,000683.SZ,4500,5.09,22905.0,0.02223671572487863,,0.0
2025-07-10,000690.SZ,4100,4.7,19270.0,0.018707771753696187,,0.0
2025-07-10,000708.SZ,1800,11.92,21456.0,0.020829992254660375,,0.0
2025-07-10,000709.SZ,9000,2.34,21060.0,0.020445546088886442,,0.0
2025-07-10,000719.SZ,1800,13.35,24030.0,0.02332889233219094,,0.0
2025-07-10,000725.SZ,5400,4.0,21600.0,0.02096979086039635,,0.0
2025-07-10,000728.SZ,2500,8.01,20025.0,0.019440743610159118,,0.0
2025-07-10,000729.SZ,1500,13.02,19530.0,0.0189601859029417,,0.0
2025-07-10,000758.SZ,3900,5.17,20163.0,0.019574717273989427,,0.0
2025-07-10,000759.SZ,1100,7.67,8437.0,0.008190839143016852,,0.0
2025-07-10,000778.SZ,5400,3.77,20358.0,0.01976402788592356,,0.0
2025-07-10,000786.SZ,800,25.3,20240.0,0.019649470695112137,,0.0
2025-07-10,000791.SZ,2600,6.6,17160.0,0.016659333850203767,,0.0
2025-07-10,000792.SZ,1200,17.47,20964.0,0.02035234701839579,,0.0
2025-07-10,000825.SZ,5500,4.06,22329.999999999996,0.021678492125585667,,0.0
2025-07-10,000830.SZ,1900,10.49,19931.0,0.019349486186970355,,0.0
2025-07-10,000831.SZ,400,37.03,14812.0,0.014379839917786609,,0.0
2025-07-10,000848.SZ,1600,8.6,13760.0,0.01335853343699323,,0.0
2025-07-10,000858.SZ,200,116.78,23356.0,0.0226745571914545,,0.0
2025-07-11,000001.SZ,2600,12.24,31824.0,0.030698880164368305,,0.0
2025-07-11,000027.SZ,3800,6.5,24700.0,0.023826745225612657,,0.0
2025-07-11,000039.SZ,2300,7.94,18262.0,0.01761635713806228,,0.0
2025-07-11,000060.SZ,4200,4.8,20160.0,0.01944725440276725,,0.0
2025-07-11,000063.SZ,500,33.44,16720.0,0.016128873691183952,,0.0
2025-07-11,000070.SZ,2200,7.72,16984.0,0.016383540117886855,,0.0
2025-07-11,000155.SZ,2000,9.92,19840.0,0.01913856782494555,,0.0
2025-07-11,000156.SZ,2200,7.99,17578.0,0.01695653957796839,,0.0
2025-07-11,000157.SZ,2800,6.93,19404.0,0.01871798236266348,,0.0
2025-07-11,000166.SZ,4100,5.2,21320.0,0.020566243247370924,,0.0
2025-07-11,000301.SZ,2300,8.67,19941.0,0.019235997026070525,,0.0
2025-07-11,000333.SZ,200,72.03,14406.0,0.013896683875310765,,0.0
2025-07-11,000338.SZ,1400,14.62,20468.0,0.01974436523392064,,0.0
2025-07-11,000408.SZ,400,40.28,16112.0,0.015542369193322716,,0.0
2025-07-11,000423.SZ,300,47.88,14364.0,0.013856168761971667,,0.0
2025-07-11,000429.SZ,2000,13.48,26960.0,0.026006844181478427,,0.0
2025-07-11,000506.SZ,900,10.33,9297.0,0.008968309731276148,,0.0
2025-07-11,000513.SZ,500,35.3,17650.0,0.017025994057978274,,0.0
2025-07-11,000534.SZ,900,14.32,12888.0,0.012432351921769065,,0.0
2025-07-11,000538.SZ,600,53.49,32094.0,0.030959334464405366,,0.0
2025-07-11,000543.SZ,2900,7.4,21460.0,0.02070129362516792,,0.0
2025-07-11,000568.SZ,200,113.59,22718.0,0.021914817734229486,,0.0
2025-07-11,000581.SZ,800,19.08,15263.999999999998,0.014724349762095204,,0.0
2025-07-11,000591.SZ,5700,4.5,25650.0,0.024743158503520834,,0.0
2025-07-11,000598.SZ,3500,7.5,26250.0,0.025321945836936526,,0.0
2025-07-11,000600.SZ,1700,7.39,12563.0,0.012118842116168899,,0.0
2025-07-11,000623.SZ,1200,17.58,21095.999999999996,0.020350162642895728,,0.0
2025-07-11,000630.SZ,5700,3.36,19152.0,0.01847489168262889,,0.0
2025-07-11,000650.SZ,4700,5.58,26226.0,0.025298794343599898,,0.0
2025-07-11,000651.SZ,600,43.87,26322.0,0.025391400316946408,,0.0
2025-07-11,000678.SZ,400,15.2,6080.0,0.0058650449786123455,,0.0
2025-07-11,000683.SZ,4500,5.06,22770.0,0.021964979303125513,,0.0
2025-07-11,000690.SZ,4100,4.66,19106.0,0.01843051798706702,,0.0
2025-07-11,000708.SZ,1800,12.02,21636.0,0.020871071242969854,,0.0
2025-07-11,000709.SZ,9000,2.37,21330.0,0.02057588970292785,,0.0
2025-07-11,000719.SZ,1800,13.25,23850.0,0.02300679650327376,,0.0
2025-07-11,000725.SZ,5400,4.03,21762.0,0.02099261658298715,,0.0
2025-07-11,000728.SZ,2500,8.15,20375.0,0.019654653197241207,,0.0
2025-07-11,000729.SZ,1500,12.91,19365.0,0.01868036118599146,,0.0
2025-07-11,000758.SZ,3900,5.69,22191.0,0.021406449526379368,,0.0
2025-07-11,000759.SZ,1100,7.63,8393.0,0.008096270148929838,,0.0
2025-07-11,000778.SZ,5400,3.75,20250.0,0.019534072502779606,,0.0
