symbol,total_contribution,avg_contribution,holding_days,avg_weight,max_weight
002096.SZ,-0.0010134325084517261,-0.0003378108361505754,3,0.020731650065164964,0.0218611626940007
002081.SZ,-0.0010155021800976709,-2.986771117934326e-05,34,0.019613012935406262,0.0247141123547461
300866.SZ,-0.0010303243855011707,-0.0010303243855011707,1,0.0203628642100035,0.0203628642100035
002170.SZ,-0.001034146469899334,-6.894309799328893e-05,15,0.019059316780106347,0.0205785136872543
000875.SZ,-0.001036817083697459,-0.001036817083697459,1,0.0213018782650569,0.0213018782650569
002466.SZ,-0.0010553814025839208,-0.0005276907012919604,2,0.02019233505448275,0.0204546302729336
002617.SZ,-0.0010592826569156561,-0.0010592826569156561,1,0.0204152657514654,0.0204152657514654
600059.SH,-0.001060038618486037,-0.00026500965462150926,4,0.020353510294359275,0.0212164345944442
600877.SH,-0.0010823131351007458,-0.0005411565675503729,2,0.02113786928718615,0.0215804293051483
688717.SH,-0.0010923243506652627,-0.00015604633580932324,7,0.0202004082439611,0.0211806950711057
600572.SH,-0.0010955307141048546,-0.0005477653570524273,2,0.02051113485977365,0.0210187090592263
000935.SZ,-0.0010980358047199888,-0.0010980358047199888,1,0.0202884780798721,0.0202884780798721
002773.SZ,-0.0010991769717316028,-0.00012213077463684477,9,0.020471372871576934,0.0216349692763165
002434.SZ,-0.0011004480074612642,-0.00036681600248708807,3,0.02076663427004277,0.0214966491935397
600601.SH,-0.0011063689786338677,-0.00012292988651487418,9,0.020195891336057165,0.021198984583856
601868.SH,-0.0011124353139069954,-0.0001854058856511659,6,0.019967893071359367,0.0209273715154526
688578.SH,-0.0011250945303754182,-8.036389502681558e-05,14,0.01867065215841806,0.019961835922261
301563.SZ,-0.0011257956896394373,-0.0005628978448197187,2,0.020423815825163852,0.0207106387025091
000612.SZ,-0.0011287747483214765,-0.0005643873741607383,2,0.0203756262907326,0.0208097906859898
601083.SH,-0.0011355581882151532,-0.0005677790941075766,2,0.0218675891745953,0.0219267092793747
603219.SH,-0.0011379244812078514,-0.0011379244812078514,1,0.019797563678157,0.019797563678157
601702.SH,-0.0011420072932133206,-0.0011420072932133206,1,0.0211003092497736,0.0211003092497736
601077.SH,-0.001143859687355291,-5.199362215251323e-05,22,0.01885346063322109,0.0196111055024676
603014.SH,-0.00114432558517103,-0.0002860813962927575,4,0.0193074209144483,0.0205579327830811
000039.SZ,-0.0011467421338353678,-0.00028668553345884194,4,0.02046613214234235,0.0209017591868659
600751.SH,-0.0011477126016416958,-0.0003825708672138986,3,0.020327331923217333,0.0209655336173534
301155.SZ,-0.0011561825341430997,-9.634854451192498e-05,12,0.018331835255201732,0.019967483486566
688503.SH,-0.0011567785934645059,-5.7838929673225295e-05,20,0.019861034511559312,0.0207900837560569
601866.SH,-0.001158008410254444,-0.000579004205127222,2,0.01973278551545845,0.0204643468290159
300693.SZ,-0.0011648497888558408,-0.0005824248944279204,2,0.021424996588829,0.0217823043798183
002183.SZ,-0.0011698701865594562,-0.00023397403731189123,5,0.02080951807226706,0.0216094971740995
600158.SH,-0.0011998982945415357,-0.0005999491472707679,2,0.02097937885864985,0.0213065823612754
000970.SZ,-0.0012048726798623713,-0.00017212466855176734,7,0.019010661526206785,0.0199683450810097
300080.SZ,-0.001206131901035388,-0.000603065950517694,2,0.0194497947138966,0.0202357639991277
000650.SZ,-0.0012161190539666663,-0.0006080595269833332,2,0.0200493305025465,0.0208801127614332
600176.SH,-0.001226244904608204,-0.0002452489809216408,5,0.02016582243697492,0.0219146632819907
688380.SH,-0.0012319815258909697,-0.00030799538147274243,4,0.020116782997094948,0.0222575749115533
300378.SZ,-0.0012343503719864342,-2.4687007439728686e-05,50,0.015770797801583466,0.0211844818442285
688343.SH,-0.0012364743053345027,-8.831959323817876e-05,14,0.019658850224297274,0.020314023714688
300910.SZ,-0.001257318191871934,-3.697994681976276e-05,34,0.01998913329277599,0.0213378222824624
300316.SZ,-0.001261010862734932,-0.000315252715683733,4,0.019650784013017703,0.0198149259162412
603345.SH,-0.0012624631990629735,-5.738469086649879e-05,22,0.018876730341284023,0.0209694368417391
301078.SZ,-0.0012657148009103496,-0.0012657148009103496,1,0.0203516914522615,0.0203516914522615
300684.SZ,-0.0012661885714906223,-0.0006330942857453112,2,0.0206617624400539,0.0209078184637596
002028.SZ,-0.0012741794428999071,-0.0004247264809666357,3,0.018941634739137667,0.019448616125651
001301.SZ,-0.0012767138710915434,-0.0006383569355457717,2,0.02049844687866545,0.021038974946625
601336.SH,-0.0012768478023640543,-0.00021280796706067573,6,0.0200397127208831,0.0204636000226335
002648.SZ,-0.0012815689452178448,-0.0006407844726089224,2,0.02117495736709895,0.022200391433663
002896.SZ,-0.0012825113722752866,-3.206278430688217e-05,40,0.01992260107581693,0.0217937173587908
000035.SZ,-0.0013011554964296916,-0.00026023109928593834,5,0.02053541693542394,0.0208385634653772
000519.SZ,-0.001303771170636704,-0.001303771170636704,1,0.020392779413821,0.020392779413821
603317.SH,-0.0013126523232895987,-4.102038510279996e-05,32,0.019290340703948042,0.0209678425824469
000058.SZ,-0.001316764620753026,-0.000658382310376513,2,0.02028675456087475,0.0211547573063372
000768.SZ,-0.0013223241696120314,-0.00018890345280171876,7,0.019750076168209098,0.0209183256736356
300244.SZ,-0.001326427175782087,-4.145084924319022e-05,32,0.018638271403230055,0.0206903329626225
000899.SZ,-0.001328598151506296,-0.0004428660505020987,3,0.020217006118012467,0.0208212281870498
300236.SZ,-0.001335219047365646,-0.0003338047618414115,4,0.019163785900970825,0.0195057334835628
002371.SZ,-0.001352261310186574,-3.005025133747942e-05,45,0.019000075900293508,0.0201260628159528
002747.SZ,-0.0013552038071077295,-0.0013552038071077295,1,0.0198025699161048,0.0198025699161048
002428.SZ,-0.0013644897742997914,-0.00017056122178747392,8,0.020550280409626875,0.0211565625421254
301658.SZ,-0.0013656190081774155,-0.0006828095040887078,2,0.0201134008468897,0.0211368357056191
601089.SH,-0.0013730547171828342,-0.00022884245286380572,6,0.020018081591326616,0.0208141538988975
000581.SZ,-0.0013862443342234465,-0.0013862443342234465,1,0.0216399188220346,0.0216399188220346
300821.SZ,-0.001389291280956243,-8.172301652683783e-05,17,0.020290791735640096,0.0211925504061312
002153.SZ,-0.0013911196868724403,-3.477799217181101e-05,40,0.01996495782636793,0.0213021334026926
600011.SH,-0.001394899408578978,-0.000697449704289489,2,0.0208379757655978,0.0216062362349518
002709.SZ,-0.0013999740519012622,-0.00034999351297531554,4,0.020132694580001526,0.0210123588074033
002060.SZ,-0.0014094201292310544,-0.00012812910265736857,11,0.019582230558663993,0.0200573497016821
002468.SZ,-0.0014413364513882374,-0.0002882672902776475,5,0.02032940129386836,0.0210140467271457
300285.SZ,-0.0014499881888926471,-0.0007249940944463236,2,0.021779909320511603,0.0221856404161549
688037.SH,-0.0014525994238803138,-0.0014525994238803138,1,0.0210218007777639,0.0210218007777639
601138.SH,-0.0014528656353013695,-0.0001320786941183063,11,0.020544661335884083,0.0213123414826205
